NET	STA	CHA	LOC	STANAME	LAT	LON	ELEV	ONDATE	OFFDATE	EDEPTH	REALTIME
NC	JSA	HNE	--	San Andreas Reservoir	37.58225	-122.42006	221	8/17/00	1/1/00	0	
NC	JSA	HNN	--	San Andreas Reservoir	37.58225	-122.42006	221	8/17/00	1/1/00	0	
NC	JSA	HNZ	--	San Andreas Reservoir	37.58225	-122.42006	221	8/17/00	1/1/00	0	
NC	JSB	HNE	--	San Bruno Mountain	37.67433	-122.39855	180	11/10/94	1/1/00	0	
NC	JSB	HNN	--	San Bruno Mountain	37.67433	-122.39855	180	11/10/94	1/1/00	0	
NC	JSB	HNZ	--	San Bruno Mountain	37.67433	-122.39855	180	11/10/94	1/1/00	0	
NC	JSFB	HNE	--	Stanford Telescope	37.40372	-122.17596	118	12/12/00	1/1/00	0	
NC	JSFB	HNN	--	Stanford Telescope	37.40372	-122.17596	118	12/12/00	1/1/00	0	
NC	JSFB	HNZ	--	Stanford Telescope	37.40372	-122.17596	118	12/12/00	1/1/00	0	
NC	JSGB	HNE	--	Saratoga Golf Course	37.28397	-122.05017	134	7/31/96	1/1/00	0	
NC	JSGB	HNN	--	Saratoga Golf Course	37.28397	-122.05017	134	7/31/96	1/1/00	0	
NC	JSGB	HNZ	--	Saratoga Golf Course	37.28397	-122.05017	134	7/31/96	1/1/00	0	
NC	JSP	HNE	--	San Pedro Valley	37.58644	-122.50217	30	8/9/00	1/1/00	0	
NC	JSP	HNN	--	San Pedro Valley	37.58644	-122.50217	30	8/9/00	1/1/00	0	
NC	JSP	HNZ	--	San Pedro Valley	37.58644	-122.50217	30	8/9/00	1/1/00	0	
NC	JUM	HNE	--	Mount Umunhum	37.16067	-121.89899	1027	3/7/96	5/26/16	0	
NC	JUM	HNN	--	Mount Umunhum	37.16067	-121.89899	1027	3/7/96	5/26/16	0	
NC	JUM	HNZ	--	Mount Umunhum	37.16067	-121.89899	1027	10/22/07	5/26/16	0	
NC	K001	HNE	1	James Rd Crescent City	41.80709	-124.17525	-2	12/3/12	1/1/00	0	
NC	K001	HNN	1	James Rd Crescent City	41.80709	-124.17525	-2	12/3/12	1/1/00	0	
NC	K001	HNZ	1	James Rd Crescent City	41.80709	-124.17525	-2	12/3/12	1/1/00	0	
NC	K002	HNE	1	Newton B Drury Pky Orick	41.36341	-124.01931	45	12/4/12	1/1/00	0	
NC	K002	HNN	1	Newton B Drury Pky Orick	41.36341	-124.01931	45	12/4/12	1/1/00	0	
NC	K002	HNZ	1	Newton B Drury Pky Orick	41.36341	-124.01931	45	12/4/12	1/1/00	0	
NC	K003	HNE	1	Sutter Rd McKinleyville	40.93564	-124.0997	36	12/4/12	1/1/00	0	
NC	K003	HNN	1	Sutter Rd McKinleyville	40.93564	-124.0997	36	12/4/12	1/1/00	0	
NC	K003	HNZ	1	Sutter Rd McKinleyville	40.93564	-124.0997	36	12/4/12	1/1/00	0	
NC	K004	HNE	1	Old Hinley Ranch Rd Honeydew	40.24689	-124.11954	170	12/5/12	1/1/00	0	
NC	K004	HNN	1	Old Hinley Ranch Rd Honeydew	40.24689	-124.11954	170	12/5/12	1/1/00	0	
NC	K004	HNZ	1	Old Hinley Ranch Rd Honeydew	40.24689	-124.11954	170	12/5/12	1/1/00	0	
NC	KBO	HHE	--	Bosley Butte	42.21236	-124.22598	1010	8/29/01	6/25/20	0	
NC	KBO	HHN	--	Bosley Butte	42.21236	-124.22598	1010	8/29/01	6/25/20	0	
NC	KBO	HHZ	--	Bosley Butte	42.21236	-124.22598	1010	8/29/01	6/25/20	0	
NC	KBO	HNE	--	Bosley Butte	42.21236	-124.22598	1010	8/29/01	6/25/20	0	
NC	KBO	HNN	--	Bosley Butte	42.21236	-124.22598	1010	8/29/01	6/25/20	0	
NC	KBO	HNZ	--	Bosley Butte	42.21236	-124.22598	1010	8/29/01	6/25/20	0	
NC	KCPB	HHE	--	Cahto Peak #2	39.68631	-123.58242	1261	10/17/02	1/1/00	0	
NC	KCPB	HHN	--	Cahto Peak #2	39.68631	-123.58242	1261	10/17/02	1/1/00	0	
NC	KCPB	HHZ	--	Cahto Peak #2	39.68631	-123.58242	1261	10/17/02	1/1/00	0	
NC	KCPB	HNE	--	Cahto Peak #2	39.68631	-123.58242	1261	10/17/02	1/1/00	0	
NC	KCPB	HNN	--	Cahto Peak #2	39.68631	-123.58242	1261	10/17/02	1/1/00	0	
NC	KCPB	HNZ	--	Cahto Peak #2	39.68631	-123.58242	1261	10/17/02	1/1/00	0	
NC	KCT	HHE	--	Cape Town	40.47557	-124.33749	378	8/29/02	1/1/00	0	
NC	KCT	HHN	--	Cape Town	40.47557	-124.33749	378	8/29/02	1/1/00	0	
NC	KCT	HHZ	--	Cape Town	40.47557	-124.33749	378	8/29/02	1/1/00	0	
NC	KCT	HNE	--	Cape Town	40.47557	-124.33749	378	8/29/02	1/1/00	0	
NC	KCT	HNN	--	Cape Town	40.47557	-124.33749	378	8/29/02	1/1/00	0	
NC	KCT	HNZ	--	Cape Town	40.47557	-124.33749	378	8/29/02	1/1/00	0	
NC	KEB	HHE	--	Edson Butte Ore.	42.87221	-124.33425	818	9/17/01	1/12/20	0	
NC	KEB	HHN	--	Edson Butte Ore.	42.87221	-124.33425	818	9/17/01	1/12/20	0	
NC	KEB	HHZ	--	Edson Butte Ore.	42.87221	-124.33425	818	9/17/01	1/12/20	0	
NC	KEB	HNE	--	Edson Butte Ore.	42.87221	-124.33425	818	9/17/01	1/12/20	0	
NC	KEB	HNN	--	Edson Butte Ore.	42.87221	-124.33425	818	9/17/01	1/12/20	0	
NC	KEB	HNZ	--	Edson Butte Ore.	42.87221	-124.33425	818	9/17/01	1/12/20	0	
NC	KHBB	HHE	--	Hayfork Bally	40.6599	-123.21966	1864	9/11/03	1/1/00	0	
NC	KHBB	HHN	--	Hayfork Bally	40.6599	-123.21966	1864	9/11/03	1/1/00	0	
NC	KHBB	HHZ	--	Hayfork Bally	40.6599	-123.21966	1864	9/11/03	1/1/00	0	
NC	KHBB	HNE	--	Hayfork Bally	40.6599	-123.21966	1864	9/11/03	1/1/00	0	
NC	KHBB	HNN	--	Hayfork Bally	40.6599	-123.21966	1864	9/11/03	1/1/00	0	
NC	KHBB	HNZ	--	Hayfork Bally	40.6599	-123.21966	1864	9/11/03	1/1/00	0	
NC	KHMB	HHE	--	Horse Mountain	40.87475	-123.73259	1501	6/13/02	1/1/00	0	
NC	KHMB	HHN	--	Horse Mountain	40.87475	-123.73259	1501	6/13/02	1/1/00	0	
NC	KHMB	HHZ	--	Horse Mountain	40.87475	-123.73259	1501	6/13/02	1/1/00	0	
NC	KHMB	HNE	--	Horse Mountain	40.87475	-123.73259	1501	6/13/02	1/1/00	0	
NC	KHMB	HNN	--	Horse Mountain	40.87475	-123.73259	1501	6/13/02	1/1/00	0	
NC	KHMB	HNZ	--	Horse Mountain	40.87475	-123.73259	1501	6/13/02	1/1/00	0	
NC	KMPB	HHE	--	Mount Pierce	40.41719	-124.12076	938	4/27/00	1/1/00	0	
NC	KMPB	HHN	--	Mount Pierce	40.41719	-124.12076	938	4/27/00	1/1/00	0	
NC	KMPB	HHZ	--	Mount Pierce	40.41719	-124.12076	938	4/27/00	1/1/00	0	
NC	KMPB	HNE	--	Mount Pierce	40.41719	-124.12076	938	4/27/00	1/1/00	0	
NC	KMPB	HNN	--	Mount Pierce	40.41719	-124.12076	938	4/27/00	1/1/00	0	
NC	KMPB	HNZ	--	Mount Pierce	40.41719	-124.12076	938	4/27/00	1/1/00	0	
NC	KMR	HHE	--	Mail Ridge	40.20217	-123.70863	915	7/25/03	1/1/00	0	
NC	KMR	HHN	--	Mail Ridge	40.20217	-123.70863	915	7/25/03	1/1/00	0	
NC	KMR	HHZ	--	Mail Ridge	40.20217	-123.70863	915	7/25/03	1/1/00	0	
NC	KMR	HNE	--	Mail Ridge	40.20217	-123.70863	915	7/25/03	1/1/00	0	
NC	KMR	HNN	--	Mail Ridge	40.20217	-123.70863	915	7/25/03	1/1/00	0	
NC	KMR	HNZ	--	Mail Ridge	40.20217	-123.70863	915	7/25/03	1/1/00	0	
NC	KRMB	HHE	--	Red Mountain	41.52296	-123.90797	1266	6/16/01	1/1/00	0	
NC	KRMB	HHN	--	Red Mountain	41.52296	-123.90797	1266	6/16/01	1/1/00	0	
NC	KRMB	HHZ	--	Red Mountain	41.52296	-123.90797	1266	6/16/01	1/1/00	0	
NC	KRMB	HNE	--	Red Mountain	41.52296	-123.90797	1266	6/16/01	1/1/00	0	
NC	KRMB	HNN	--	Red Mountain	41.52296	-123.90797	1266	6/16/01	1/1/00	0	
NC	KRP	HHE	--	Rodgers #3	41.15765	-124.0233	813	6/12/02	1/1/00	0	
NC	KRP	HHN	--	Rodgers #3	41.15765	-124.0233	813	6/12/02	1/1/00	0	
NC	KRP	HHZ	--	Rodgers #3	41.15765	-124.0233	813	6/12/02	1/1/00	0	
NC	KRP	HNE	--	Rodgers #3	41.15765	-124.0233	813	6/12/02	1/1/00	0	
NC	KRP	HNN	--	Rodgers #3	41.15765	-124.0233	813	6/12/02	1/1/00	0	
NC	KRP	HNZ	--	Rodgers #3	41.15765	-124.0233	813	6/12/02	1/1/00	0	
NC	KSXB	HHE	--	Camp Six	41.83038	-123.87688	1136	7/13/01	1/1/00	0	
NC	KSXB	HHN	--	Camp Six	41.83038	-123.87688	1136	7/13/01	1/1/00	0	
NC	KSXB	HHZ	--	Camp Six	41.83038	-123.87688	1136	7/13/01	1/1/00	0	
NC	KSXB	HNE	--	Camp Six	41.83038	-123.87688	1136	7/13/01	1/1/00	0	
NC	KSXB	HNN	--	Camp Six	41.83038	-123.87688	1136	7/13/01	1/1/00	0	
NC	L001	HNE	1	Dorado Inn Lake Almanor CA	40.22535	-121.07574	1384	5/25/13	1/1/00	0	
NC	L001	HNN	1	Dorado Inn Lake Almanor CA	40.22535	-121.07574	1384	5/25/13	1/1/00	0	
NC	L001	HNZ	1	Dorado Inn Lake Almanor CA	40.22535	-121.07574	1384	5/25/13	1/1/00	0	
NC	L002	HNE	1	Quail Lodge Canyondam CA	40.17133	-121.07261	1441	5/25/13	1/1/00	0	
NC	L002	HNN	1	Quail Lodge Canyondam CA	40.17133	-121.07261	1441	5/25/13	1/1/00	0	
NC	L002	HNZ	1	Quail Lodge Canyondam CA	40.17133	-121.07261	1441	5/25/13	1/1/00	0	
NC	L003	HNE	1	Greenville CA	40.16247	-120.9654	1139	5/25/13	1/1/00	0	
NC	L003	HNN	1	Greenville CA	40.16247	-120.9654	1139	5/25/13	1/1/00	0	
NC	L003	HNZ	1	Greenville CA	40.16247	-120.9654	1139	5/25/13	1/1/00	0	
NC	LDH	HHE	--	Deep Hole (Lassen)	40.5119	-121.5816	2060	9/19/05	1/1/00	0	
NC	LDH	HHN	--	Deep Hole (Lassen)	40.5119	-121.5816	2060	9/19/05	1/1/00	0	
NC	LDH	HHZ	--	Deep Hole (Lassen)	40.5119	-121.5816	2060	9/19/05	1/1/00	0	
NC	LDH	HNE	--	Deep Hole (Lassen)	40.5119	-121.5816	2060	9/19/05	1/1/00	0	
NC	LDH	HNN	--	Deep Hole (Lassen)	40.5119	-121.5816	2060	9/19/05	1/1/00	0	
NC	LDH	HNZ	--	Deep Hole (Lassen)	40.5119	-121.5816	2060	9/19/05	1/1/00	0	
NC	LMC	HHE	--	McCloud	41.27416	-122.12197	1062	8/6/09	1/1/00	0	
NC	LMC	HHN	--	McCloud	41.27416	-122.12197	1062	8/6/09	1/1/00	0	
NC	LMC	HHZ	--	McCloud	41.27416	-122.12197	1062	8/6/09	1/1/00	0	
NC	LSM	EHZ	--	Stover Mountain	40.27981	-121.30283	1821	2/10/84	9/26/96	0	
NC	MBE	EHZ	--	Bear Mountain	36.74538	-119.28286	990	9/17/92	6/26/19	0	
NC	MBU	EHZ	--	Mt. Bullion	37.55973	-120.07561	1248	9/16/92	1/1/00	0	
NC	MCB	HHE	--	Casa Benchmark	37.64439	-118.89683	2391	9/20/02	1/1/00	0	
NC	MCB	HHN	--	Casa Benchmark	37.64439	-118.89683	2391	9/20/02	1/1/00	0	
NC	MCB	HHZ	--	Casa Benchmark	37.64439	-118.89683	2391	9/20/02	1/1/00	0	
NC	MCB	HNE	--	Casa Benchmark	37.64439	-118.89683	2391	9/20/02	1/1/00	0	
NC	MCB	HNN	--	Casa Benchmark	37.64439	-118.89683	2391	9/20/02	1/1/00	0	
NC	MCB	HNZ	--	Casa Benchmark	37.64439	-118.89683	2391	9/20/02	1/1/00	0	
NC	MCO	HNE	--	Convict Moraine #3	37.61899	-118.86295	2186	7/22/14	1/1/00	0	
NC	MCO	HNN	--	Convict Moraine #3	37.61899	-118.86295	2186	7/22/14	1/1/00	0	
NC	MCO	HNZ	--	Convict Moraine #3	37.61899	-118.86295	2186	7/22/14	1/1/00	0	
NC	MCS	EHZ	--	Casa Diablo Hot Spring	37.65487	-118.90576	2417	1/1/84	1/1/00	0	*realtime
NC	MCV	EHZ	--	Convict Lake #2	37.59003	-118.82911	2542	8/4/95	1/1/00	0	
NC	MCY	HNE	--	Mammoth Mtn McCoy #2	37.64293	-119.02914	2943	9/21/10	1/1/00	0	
NC	MCY	HNN	--	Mammoth Mtn McCoy #2	37.64293	-119.02914	2943	9/21/10	1/1/00	0	
NC	MCY	HNZ	--	Mammoth Mtn McCoy #2	37.64293	-119.02914	2943	9/21/10	1/1/00	0	
NC	MDC	EHZ	2	Deadman Creek #1	37.70969	-119.04186	2493	9/13/93	1/1/00	0	
NC	MDH	HNE	--	Mammoth Hole surface	37.67975	-118.90882	2349	9/11/13	1/1/00	0	
NC	MDH	HNN	--	Mammoth Hole surface	37.67975	-118.90882	2349	9/11/13	1/1/00	0	
NC	MDH	HNZ	--	Mammoth Hole surface	37.67975	-118.90882	2349	9/11/13	1/1/00	0	
NC	MDP	EHZ	--	Devils Postpile Dil.50	37.63246	-119.07972	2315	9/25/84	9/18/08	0	
NC	MDP	SHZ	--	Devils Postpile Dil.50	37.63246	-119.07972	2315	11/28/94	1/24/06	0	
NC	MDPB	HHE	--	Devils Postpile	37.63227	-119.07935	2360	9/25/08	1/1/00	0	*realtime
NC	MDPB	HHN	--	Devils Postpile	37.63227	-119.07935	2360	9/25/08	1/1/00	0	*realtime
NC	MDPB	HHZ	--	Devils Postpile	37.63227	-119.07935	2360	9/25/08	1/1/00	0	*realtime
NC	MDPB	HNE	--	Devils Postpile	37.63227	-119.07935	2360	9/25/08	1/1/00	0	*realtime
NC	MDPB	HNN	--	Devils Postpile	37.63227	-119.07935	2360	9/25/08	1/1/00	0	*realtime
NC	MDPB	HNZ	--	Devils Postpile	37.63227	-119.07935	2360	9/25/08	1/1/00	0	*realtime
NC	MDY	HHE	--	Dry Creek	37.65804	-119.01215	2789	11/3/11	1/1/00	0	
NC	MDY	HHN	--	Dry Creek	37.65804	-119.01215	2789	11/3/11	1/1/00	0	
NC	MDY	HHZ	--	Dry Creek	37.65804	-119.01215	2789	11/3/11	1/1/00	0	
NC	MDY	HNE	--	Dry Creek	37.65804	-119.01215	2789	11/3/11	1/1/00	0	
NC	MDY	HNN	--	Dry Creek	37.65804	-119.01215	2789	11/3/11	1/1/00	0	
NC	MDY	HNZ	--	Dry Creek	37.65804	-119.01215	2789	11/3/11	1/1/00	0	
NC	MHD	EHZ	--	Hidden Dam #2	37.11707	-119.89496	147	1/1/84	1/1/00	0	
NC	MHD	ELZ	--	Hidden Dam #2	37.11707	-119.89496	147	5/15/90	6/21/12	0	
NC	MINS	HHE	--	Minaret Summit	37.65377	-119.06093	2796	10/20/11	1/1/00	0	
NC	MINS	HHN	--	Minaret Summit	37.65377	-119.06093	2796	10/20/11	1/1/00	0	
NC	MINS	HHZ	--	Minaret Summit	37.65377	-119.06093	2796	10/20/11	1/1/00	0	
NC	MINS	HNE	--	Minaret Summit	37.65377	-119.06093	2796	11/2/11	1/1/00	0	
NC	MINS	HNN	--	Minaret Summit	37.65377	-119.06093	2796	11/2/11	1/1/00	0	
NC	MINS	HNZ	--	Minaret Summit	37.65377	-119.06093	2796	11/2/11	1/1/00	0	
NC	MLI	HHE	--	Lincoln Peak	37.63676	-119.01791	3075	10/5/11	1/1/00	0	
NC	MLI	HHN	--	Lincoln Peak	37.63676	-119.01791	3075	10/5/11	1/1/00	0	
NC	MLI	HHZ	--	Lincoln Peak	37.63676	-119.01791	3075	10/5/11	1/1/00	0	
NC	MLI	HNE	--	Lincoln Peak	37.63676	-119.01791	3075	11/2/11	1/1/00	0	
NC	MLI	HNN	--	Lincoln Peak	37.63676	-119.01791	3075	11/2/11	1/1/00	0	
NC	MLI	HNZ	--	Lincoln Peak	37.63676	-119.01791	3075	11/2/11	1/1/00	0	
NC	MMI	EHZ	--	Miami Mountain	37.41962	-119.74381	1288	4/27/89	1/1/00	0	
NC	MMI	ELN	--	Miami Mountain	37.41962	-119.74381	1288	4/27/89	8/11/08	0	
NC	MMLB	HHE	--	Mammoth Lakes Knolls	37.65909	-118.97907	2656	9/17/02	1/1/00	0	
NC	MMLB	HHN	--	Mammoth Lakes Knolls	37.65909	-118.97907	2656	9/17/02	1/1/00	0	
NC	MMLB	HHZ	--	Mammoth Lakes Knolls	37.65909	-118.97907	2656	9/17/02	1/1/00	0	
NC	MMLB	HNE	--	Mammoth Lakes Knolls	37.65909	-118.97907	2656	9/17/02	1/1/00	0	
NC	MMLB	HNN	--	Mammoth Lakes Knolls	37.65909	-118.97907	2656	9/17/02	1/1/00	0	
NC	MMLB	HNZ	--	Mammoth Lakes Knolls	37.65909	-118.97907	2656	9/17/02	1/1/00	0	
NC	MMP	EHZ	--	Mammoth Pass	37.60971	-119.0287	2818	1/1/84	1/1/00	0	
NC	MMT	EHZ	--	Mount Tom	37.37604	-119.17962	2714	6/16/89	1/1/00	0	*realtime
NC	MPR	EHZ	--	Pilot Ridge	37.80431	-120.0141	1386	5/10/90	1/1/00	0	
NC	MQ1P	HNE	--	Mammoth Mtn Horseshoe	37.61278	-119.02131	2740	10/27/09	1/1/00	0	
NC	MQ1P	HNN	--	Mammoth Mtn Horseshoe	37.61278	-119.02131	2740	10/27/09	1/1/00	0	
NC	MQ1P	HNZ	--	Mammoth Mtn Horseshoe	37.61278	-119.02131	2740	10/27/09	1/1/00	0	
NC	MQ2P	HNE	--	Mammoth Mtn McCoy #1	37.64311	-119.0291	2955	10/27/09	9/21/10	0	
NC	MQ2P	HNN	--	Mammoth Mtn McCoy #1	37.64311	-119.0291	2955	10/27/09	9/21/10	0	
NC	MQ2P	HNZ	--	Mammoth Mtn McCoy #1	37.64311	-119.0291	2955	10/27/09	9/21/10	0	
NC	MQ3P	HNE	--	Mammoth Mtn Twin Lks	37.61713	-119.00687	2620	1/21/10	6/9/10	0	
NC	MQ3P	HNN	--	Mammoth Mtn Twin Lks	37.61713	-119.00687	2620	1/21/10	6/9/10	0	
NC	MQ3P	HNZ	--	Mammoth Mtn Twin Lks	37.61713	-119.00687	2620	1/21/10	6/9/10	0	
NC	MRH	EHZ	--	Rocky Hill	36.28628	-119.0871	432	5/6/93	6/20/19	0	
NC	MRH	ELE	--	Rocky Hill	36.28628	-119.0871	432	5/6/93	6/22/11	0	
NC	MRH	ELN	--	Rocky Hill	36.28628	-119.0871	432	5/6/93	6/22/11	0	
NC	MRH	ELZ	--	Rocky Hill	36.28628	-119.0871	432	5/6/93	6/22/11	0	
NC	MSL	EHZ	--	Sherwin Lakes	37.61672	-118.95657	2479	1/1/84	8/21/12	0	
NC	MTC	ELZ	--	Tac Room Lo Gain	37.63155	-118.96606	2371	1/1/84	11/18/02	0	
NC	MTC	SLZ	--	Tac Room Lo Gain	37.63155	-118.96606	2371	11/28/94	10/5/07	0	
NC	MTU	EHZ	2	Tungsten Hills #1	37.35316	-118.56326	1792	9/11/93	1/1/00	0	*realtime
NC	MYL	EHZ	--	Yosemite Lake #2	37.38349	-120.42052	57	1/1/84	1/1/00	0	*realtime
NC	N001	HNE	1	Baypoint Dr San Rafael	37.96041	-122.49414	2	4/13/09	1/1/00	0	
NC	N001	HNN	1	Baypoint Dr San Rafael	37.96041	-122.49414	2	4/13/09	1/1/00	0	
NC	N001	HNZ	1	Baypoint Dr San Rafael	37.96041	-122.49414	2	4/13/09	1/1/00	0	
NC	N002	HNE	1	Lynbrook Dr Fairfield	38.18261	-122.14074	12	11/4/10	1/1/00	0	
NC	N002	HNN	1	Lynbrook Dr Fairfield	38.18261	-122.14074	12	11/4/10	1/1/00	0	
NC	N002	HNZ	1	Lynbrook Dr Fairfield	38.18261	-122.14074	12	11/4/10	1/1/00	0	
NC	N003	HNE	1	Summers Av Novato	38.10896	-122.55376	10	11/17/10	1/1/00	0	
NC	N003	HNN	1	Summers Av Novato	38.10896	-122.55376	10	11/17/10	1/1/00	0	
NC	N003	HNZ	1	Summers Av Novato	38.10896	-122.55376	10	11/17/10	1/1/00	0	
NC	N004	HNE	1	Slate Dr Santa Rosa	38.44905	-122.66136	102	4/4/11	1/1/00	0	
NC	N004	HNN	1	Slate Dr Santa Rosa	38.44905	-122.66136	102	4/4/11	1/1/00	0	
NC	N004	HNZ	1	Slate Dr Santa Rosa	38.44905	-122.66136	102	4/4/11	1/1/00	0	
NC	N005	HNE	1	Pan Abode Ct Santa Rosa	38.53406	-122.78836	33	4/4/11	1/1/00	0	
NC	N005	HNN	1	Pan Abode Ct Santa Rosa	38.53406	-122.78836	33	4/4/11	1/1/00	0	
NC	N005	HNZ	1	Pan Abode Ct Santa Rosa	38.53406	-122.78836	33	4/4/11	1/1/00	0	
NC	N006	HNE	1	Courtyard Cir Santa Rosa	38.40629	-122.70915	11	4/7/11	1/1/00	0	
NC	N006	HNN	1	Courtyard Cir Santa Rosa	38.40629	-122.70915	11	4/7/11	1/1/00	0	
NC	N006	HNZ	1	Courtyard Cir Santa Rosa	38.40629	-122.70915	11	4/7/11	1/1/00	0	
NC	N007	HNE	1	Alderbrook Dr Santa Rosa	38.44645	-122.69519	64	4/7/11	9/30/15	0	
NC	N007	HNN	1	Alderbrook Dr Santa Rosa	38.44645	-122.69519	64	4/7/11	9/30/15	0	
NC	N007	HNZ	1	Alderbrook Dr Santa Rosa	38.44645	-122.69519	64	4/7/11	9/30/15	0	
NC	N008	HNE	1	Verdi Vista Dr Santa Rosa	38.42844	-122.68205	166	4/8/11	1/1/00	0	
NC	N008	HNN	1	Verdi Vista Dr Santa Rosa	38.42844	-122.68205	166	4/8/11	1/1/00	0	
NC	N008	HNZ	1	Verdi Vista Dr Santa Rosa	38.42844	-122.68205	166	4/8/11	1/1/00	0	
NC	N009	HNE	1	Pressley Rd Santa Rosa	38.35143	-122.63164	245	4/8/11	1/1/00	0	
NC	N009	HNN	1	Pressley Rd Santa Rosa	38.35143	-122.63164	245	4/8/11	1/1/00	0	
NC	N009	HNZ	1	Pressley Rd Santa Rosa	38.35143	-122.63164	245	4/8/11	1/1/00	0	
NC	N010	HNE	1	Burgundy Pl Santa Rosa	38.45293	-122.7593	34	7/16/12	1/1/00	0	
NC	N010	HNN	1	Burgundy Pl Santa Rosa	38.45293	-122.7593	34	7/16/12	1/1/00	0	
NC	N010	HNZ	1	Burgundy Pl Santa Rosa	38.45293	-122.7593	34	7/16/12	1/1/00	0	
NC	N011	HNE	1	Old Redwood Hy Penngrove	38.30366	-122.68076	64	7/16/12	1/1/00	0	
NC	N011	HNN	1	Old Redwood Hy Penngrove	38.30366	-122.68076	64	7/16/12	1/1/00	0	
NC	N011	HNZ	1	Old Redwood Hy Penngrove	38.30366	-122.68076	64	7/16/12	1/1/00	0	
NC	N012	HNE	1	San Gabriel Dr Sonoma	38.31381	-122.4903	29	7/17/12	1/1/00	0	
NC	N012	HNN	1	San Gabriel Dr Sonoma	38.31381	-122.4903	29	7/17/12	1/1/00	0	
NC	N012	HNZ	1	San Gabriel Dr Sonoma	38.31381	-122.4903	29	7/17/12	1/1/00	0	
NC	N013	HNE	1	Mesquite Ct Sonoma	38.2993	-122.55018	411	7/17/12	1/1/00	0	
NC	N013	HNN	1	Mesquite Ct Sonoma	38.2993	-122.55018	411	7/17/12	1/1/00	0	
NC	N013	HNZ	1	Mesquite Ct Sonoma	38.2993	-122.55018	411	7/17/12	1/1/00	0	
NC	N014	HNE	1	Marguerite Wy Petaluma	38.24731	-122.60991	14	8/28/12	1/1/00	0	
NC	N014	HNN	1	Marguerite Wy Petaluma	38.24731	-122.60991	14	8/28/12	1/1/00	0	
NC	N014	HNZ	1	Marguerite Wy Petaluma	38.24731	-122.60991	14	8/28/12	1/1/00	0	
NC	N015	HNE	1	Benton St Santa Rosa	38.44773	-122.72009	48	8/28/12	1/1/00	0	
NC	N015	HNN	1	Benton St Santa Rosa	38.44773	-122.72009	48	8/28/12	1/1/00	0	
NC	N015	HNZ	1	Benton St Santa Rosa	38.44773	-122.72009	48	8/28/12	1/1/00	0	
NC	N016	HNE	1	Main St Napa	38.29875	-122.28484	4	8/29/12	1/1/00	0	
NC	N016	HNN	1	Main St Napa	38.29875	-122.28484	4	8/29/12	1/1/00	0	
NC	N016	HNZ	1	Main St Napa	38.29875	-122.28484	4	8/29/12	1/1/00	0	
NC	N017	HNE	1	Lucas Valley Nicasio	38.05299	-122.65866	208	2/14/13	1/1/00	0	
NC	N017	HNN	1	Lucas Valley Nicasio	38.05299	-122.65866	208	2/14/13	1/1/00	0	
NC	N017	HNZ	1	Lucas Valley Nicasio	38.05299	-122.65866	208	2/14/13	1/1/00	0	
NC	N018	HNE	1	Inverness Wy Inverness	38.09692	-122.85438	14	5/2/13	1/1/00	0	
NC	N018	HNN	1	Inverness Wy Inverness	38.09692	-122.85438	14	5/2/13	1/1/00	0	
NC	N018	HNZ	1	Inverness Wy Inverness	38.09692	-122.85438	14	5/2/13	1/1/00	0	
NC	N019	HNE	1	Lovall Valley Loop Rd	38.30111	-122.40128	182	5/23/13	2/8/14	0	
NC	N019	HNN	1	Lovall Valley Loop Rd	38.30111	-122.40128	182	5/23/13	2/8/14	0	
NC	N019	HNZ	1	Lovall Valley Loop Rd	38.30111	-122.40128	182	5/23/13	2/8/14	0	
NC	N019B	HNE	1	Lovall Valley Loop Rd	38.30095	-122.40154	197	3/26/14	1/1/00	0	
NC	N019B	HNN	1	Lovall Valley Loop Rd	38.30095	-122.40154	197	3/26/14	1/1/00	0	
NC	N019B	HNZ	1	Lovall Valley Loop Rd	38.30095	-122.40154	197	3/26/14	1/1/00	0	
NC	N020	HNE	1	2nd St Napa	38.29639	-122.2948	13	8/27/14	6/9/16	0	
NC	N020	HNN	1	2nd St Napa	38.29639	-122.2948	13	8/27/14	6/9/16	0	
NC	N020	HNZ	1	2nd St Napa	38.29639	-122.2948	13	8/27/14	6/9/16	0	
NC	N021	HNE	1	2nd and Randolf Napa	38.29736	-122.28745	5	8/28/14	1/1/00	0	
NC	N021	HNN	1	2nd and Randolf Napa	38.29736	-122.28745	5	8/28/14	1/1/00	0	
NC	N021	HNZ	1	2nd and Randolf Napa	38.29736	-122.28745	5	8/28/14	1/1/00	0	
NC	NAPC	HNE	--	Atlas Peak	38.43951	-122.25272	716	2/11/03	1/1/00	0	
NC	NAPC	HNN	--	Atlas Peak	38.43951	-122.25272	716	2/11/03	1/1/00	0	
NC	NAPC	HNZ	--	Atlas Peak	38.43951	-122.25272	716	2/11/03	1/1/00	0	
NC	NBO	HNE	--	Bolinas	37.92144	-122.71806	91	10/10/96	1/1/00	0	
NC	NBO	HNN	--	Bolinas	37.92144	-122.71806	91	10/10/96	1/1/00	0	
NC	NBO	HNZ	--	Bolinas	37.92144	-122.71806	91	8/1/07	1/1/00	0	
NC	NBRB	HNE	--	Beebe Ranch	38.26021	-122.55179	94	1/28/03	1/1/00	0	
NC	NBRB	HNN	--	Beebe Ranch	38.26021	-122.55179	94	1/28/03	1/1/00	0	
